,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,-1.0644916505216115,-0.20017366497354608,-0.33946947343562384,2.1715748859653914,-0.018669123227703536,-0.06485635621656319,-0.1283170627944248,-0.5053452496491083,-0.2814236255335361,-0.8359027298437969,4.337376427886713,1.2248252899588752,0.4320504619231718,-0.06361660159914845,-0.7215918237181093,0.07813717486466525,-3.028255557776589,1.5857843357461558,0.4017638159617626,-0.023260376571705082,-0.3320334294199362,-0.4054345340868912
1,-1.0816910491475353,-0.2231067548150311,-0.33946947343562384,-0.4329280224301442,-0.11661100392739446,-0.11386856863964381,-0.14885326082883749,-0.5080770337538342,-0.9342566225137862,-0.8359027298437969,-0.9863689073609445,-0.636819196915769,-0.544644770405401,-0.6085118844785371,-0.7477343754861528,-4.459546679931943,-3.028255557776589,-3.163844203297341,-4.348721202865686,-4.432080722832687,-4.444385386209571,-4.464769205413139
2,-1.0816910491475353,-0.2231067548150311,-0.33946947343562384,-0.4329280224301442,-0.11661100392739446,-0.11386856863964381,-0.14885326082883749,-0.5080770337538342,-0.9342566225137862,-0.8359027298437969,-0.9863689073609445,-0.636819196915769,-0.544644770405401,-0.6085118844785371,-0.7477343754861528,-4.459546679931943,-3.028255557776589,-3.163844203297341,-4.348721202865686,-4.432080722832687,-4.444385386209571,-4.464769205413139
3,-0.823700069758678,-0.2164700576033286,-0.3371835416660329,-0.13696178283974242,-0.10102934108880726,-0.10161551553387366,-0.1420856501129515,-0.5062765396848103,-0.7069957590896916,-0.7871050140313816,-0.22144075503261063,-0.24018038671432249,-0.2687925681409949,-0.38628229094930594,-0.7277085586055096,0.5980388836630769,0.019873856022204095,1.5756571960040588,0.6681556197893999,0.700575799680098,0.34312883214254114,0.2610233970263734
4,-1.0472922518956878,-0.21945830870388575,-0.3385363869277051,-0.13696178283974242,-0.10325529292289115,-0.10607117120869917,-0.14511940664076245,-0.507518259732413,-0.800659844079325,-0.8185161743619024,-0.09470331646394924,-0.29043233010952274,-0.34477231120839386,-0.48688135365491764,-0.7414132432720922,0.8231300465476906,-0.2728641087235234,2.3655740958876255,1.1816941921871646,0.700575799680098,0.34312883214254114,0.2610233970263734
5,0.36305843543006555,-0.21556166897973733,-0.3352860604199338,-0.13696178283974242,-0.10102934108880726,-0.10272942945258004,-0.14126886950931009,-0.4998195954372764,-0.6819060891294552,-0.7643174986575336,-0.22144075503261063,-0.24935903795670283,-0.25716693203214547,-0.35686523973302814,-0.6835582519107765,0.3024267902888295,0.3353831683484062,-0.39913505370485775,0.29634260482124775,0.3383776975595148,0.34312883214254114,0.2610233970263734
6,-1.0816910491475353,-0.2231067548150311,-0.33946947343562384,-0.4329280224301442,-0.11661100392739446,-0.11386856863964381,-0.14885326082883749,-0.5080770337538342,-0.9342566225137862,-0.8359027298437969,-0.9863689073609445,-0.636819196915769,-0.544644770405401,-0.6085118844785371,-0.7477343754861528,-4.459546679931943,-3.028255557776589,-3.163844203297341,-4.348721202865686,-4.432080722832687,-4.444385386209571,-4.464769205413139
7,-1.0644916505216115,-0.2184158955292728,-0.33946947343562384,0.09981120883257899,-0.0965774374206395,-0.10384334337128641,-0.14465267486725308,-0.507518259732413,-0.7498742133783115,-0.8359027298437969,0.5172392053987178,-0.11102700039463376,-0.2687925681409949,-0.45461478453323967,-0.740350823033631,0.445795994656288,-3.028255557776589,1.970615645945842,0.7866645211119608,0.33395747664347036,0.0011635308316758895,-0.0765332174335919
8,-1.0816910491475353,-0.2231067548150311,-0.33946947343562384,-0.4329280224301442,-0.11661100392739446,-0.11386856863964381,-0.14885326082883749,-0.5080770337538342,-0.9342566225137862,-0.8359027298437969,-0.9863689073609445,-0.636819196915769,-0.544644770405401,-0.6085118844785371,-0.7477343754861528,-4.459546679931943,-3.028255557776589,-3.163844203297341,-4.348721202865686,-4.432080722832687,-4.444385386209571,-4.464769205413139
9,-1.0644916505216115,-0.20955538354506267,-0.33946947343562384,1.106096423439945,-0.05873625624121346,-0.08490680675327798,-0.13671823471759365,-0.5064627976919507,-0.5202008838465476,-0.8359027298437969,2.390187298374044,0.5439185824461903,0.07481881024263998,-0.26291504747346045,-0.7311536057747051,0.3095364759177262,-3.028255557776589,1.8279917612446426,0.6440149176681376,0.2015675266580217,-0.12232393908613635,-0.19842866154413472
